,topk,alpha_topk,alpha_sparsity,alpha_gt_acc,alpha_pred_acc,alpha_kld
418,18,18.0,0.5806451439857483,1.0,1.0,0.027149342000484467
419,19,19.0,0.6129032373428345,1.0,1.0,0.027149342000484467
420,0,0.0,0.0,0.0,0.0,3.177905559539795
421,1,1.0,0.06666667014360428,0.0,0.0,2.6248183250427246
422,2,2.0,0.13333334028720856,0.0,0.0,4.157796382904053
423,3,3.0,0.20000000298023224,1.0,1.0,0.2881739139556885
424,4,4.0,0.2666666805744171,0.0,0.0,1.4574717283248901
425,5,5.0,0.3333333432674408,0.0,0.0,2.3051555156707764
426,6,6.0,0.4000000059604645,1.0,1.0,0.003359418362379074
427,7,7.0,0.46666666865348816,1.0,1.0,0.004311768338084221
428,8,8.0,0.5333333611488342,1.0,1.0,0.0011979155242443085
429,9,9.0,0.6000000238418579,1.0,1.0,0.00036898255348205566
430,10,10.0,0.6666666865348816,1.0,1.0,0.00010239705443382263
431,11,11.0,0.7333333492279053,1.0,1.0,1.7389655113220215e-05
432,12,12.0,0.800000011920929,1.0,1.0,1.7389655113220215e-05
433,13,13.0,0.8666666746139526,1.0,1.0,1.7389655113220215e-05
434,14,14.0,0.9333333373069763,1.0,1.0,-2.2351741790771484e-08
435,15,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
436,16,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
437,17,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
438,18,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
439,19,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
440,0,0.0,0.0,1.0,1.0,0.3674892783164978
441,1,1.0,0.06666667014360428,1.0,1.0,0.06474572420120239
442,2,2.0,0.13333334028720856,0.0,0.0,2.218510389328003
443,3,3.0,0.20000000298023224,0.0,0.0,1.8533753156661987
444,4,4.0,0.2666666805744171,0.0,0.0,0.5797414183616638
445,5,5.0,0.3333333432674408,1.0,1.0,0.041177816689014435
446,6,6.0,0.4000000059604645,1.0,1.0,0.041177816689014435
447,7,7.0,0.46666666865348816,1.0,1.0,0.014277610927820206
448,8,8.0,0.5333333611488342,1.0,1.0,0.014277610927820206
449,9,9.0,0.6000000238418579,1.0,1.0,0.014277610927820206
450,10,10.0,0.6666666865348816,1.0,1.0,0.014277610927820206
451,11,11.0,0.7333333492279053,1.0,1.0,0.0006853416562080383
452,12,12.0,0.800000011920929,1.0,1.0,0.00016391649842262268
453,13,13.0,0.8666666746139526,1.0,1.0,2.5909394025802612e-05
454,14,14.0,0.9333333373069763,1.0,1.0,2.5909394025802612e-05
455,15,15.0,1.0,1.0,1.0,-1.4901161193847656e-08
456,16,15.0,1.0,1.0,1.0,-1.4901161193847656e-08
457,17,15.0,1.0,1.0,1.0,-1.4901161193847656e-08
458,18,15.0,1.0,1.0,1.0,-1.4901161193847656e-08
459,19,15.0,1.0,1.0,1.0,-1.4901161193847656e-08
460,0,0.0,0.0,0.0,0.0,2.480024814605713
461,1,1.0,0.043478261679410934,0.0,0.0,1.9867944717407227
462,2,2.0,0.08695652335882187,1.0,1.0,0.05173323303461075
463,3,3.0,0.1304347813129425,1.0,1.0,0.05173323303461075
464,4,4.0,0.17391304671764374,1.0,1.0,0.05173323303461075
465,5,5.0,0.21739129722118378,1.0,1.0,0.03151918202638626
466,6,6.0,0.260869562625885,1.0,1.0,0.12506653368473053
467,7,7.0,0.30434781312942505,1.0,1.0,0.1609254777431488
468,8,8.0,0.3478260934352875,1.0,1.0,0.20444557070732117
469,9,9.0,0.3913043439388275,1.0,1.0,0.05090095102787018
470,10,10.0,0.43478259444236755,1.0,1.0,0.022309549152851105
471,11,11.0,0.47826087474823,1.0,1.0,0.022309549152851105
472,12,12.0,0.52173912525177,1.0,1.0,0.022309549152851105
473,13,13.0,0.5652173757553101,1.0,1.0,0.022309549152851105
474,14,14.0,0.6086956262588501,1.0,1.0,0.022309549152851105
475,15,15.0,0.6521739363670349,1.0,1.0,0.022309549152851105
476,16,16.0,0.695652186870575,1.0,1.0,0.0037899836897850037
477,17,17.0,0.739130437374115,1.0,1.0,0.0016634836792945862
478,18,18.0,0.782608687877655,1.0,1.0,0.0007705539464950562
479,19,19.0,0.8260869383811951,1.0,1.0,0.0003558248281478882
480,0,0.0,0.0,0.0,0.0,0.7620506882667542
481,1,1.0,0.0357142873108387,0.0,0.0,0.7620506882667542
482,2,2.0,0.0714285746216774,0.0,0.0,0.7620506882667542
483,3,3.0,0.1071428582072258,0.0,0.0,1.1945525407791138
484,4,4.0,0.1428571492433548,1.0,1.0,0.6911991834640503
485,5,5.0,0.1785714328289032,0.0,0.0,0.8808855414390564
486,6,6.0,0.2142857164144516,1.0,1.0,0.9281502962112427
487,7,7.0,0.25,0.0,0.0,0.8964661955833435
488,8,8.0,0.2857142984867096,0.0,0.0,0.8964661955833435
489,9,9.0,0.3214285671710968,0.0,0.0,0.8964661955833435
490,10,10.0,0.3571428656578064,0.0,0.0,0.8964661955833435
491,11,11.0,0.3928571343421936,0.0,0.0,0.8866608142852783
492,12,12.0,0.4285714328289032,1.0,1.0,0.27640628814697266
493,13,13.0,0.4642857015132904,1.0,1.0,0.27640628814697266
494,14,14.0,0.5,1.0,1.0,0.27640628814697266
495,15,15.0,0.5357142686843872,1.0,1.0,0.18743707239627838
496,16,16.0,0.5714285969734192,1.0,1.0,0.046056345105171204
497,17,17.0,0.6071428656578064,1.0,1.0,0.046056345105171204
498,18,18.0,0.6428571343421936,0.0,0.0,0.04910869896411896
499,19,19.0,0.6785714030265808,0.0,0.0,0.04910869896411896
500,0,0.0,0.0,0.0,0.0,0.9605354070663452
501,1,1.0,0.07692307978868484,0.0,0.0,0.9605354070663452
502,2,2.0,0.1538461595773697,0.0,0.0,0.9605354070663452
503,3,3.0,0.23076923191547394,0.0,0.0,0.9605354070663452
504,4,4.0,0.3076923191547394,1.0,1.0,0.024432435631752014
505,5,5.0,0.38461539149284363,1.0,1.0,0.03080405294895172
506,6,6.0,0.4615384638309479,1.0,1.0,0.0021256543695926666
507,7,7.0,0.5384615659713745,1.0,1.0,0.0021256543695926666
508,8,8.0,0.6153846383094788,1.0,1.0,0.0021256543695926666
509,9,9.0,0.692307710647583,1.0,1.0,0.0004357248544692993
510,10,10.0,0.7692307829856873,1.0,1.0,0.00014841370284557343
511,11,11.0,0.8461538553237915,1.0,1.0,2.8619542717933655e-05
512,12,12.0,0.9230769276618958,1.0,1.0,2.8619542717933655e-05
513,13,13.0,1.0,1.0,1.0,-3.166496753692627e-08
514,14,13.0,1.0,1.0,1.0,-3.166496753692627e-08
515,15,13.0,1.0,1.0,1.0,-3.166496753692627e-08
516,16,13.0,1.0,1.0,1.0,-3.166496753692627e-08
517,17,13.0,1.0,1.0,1.0,-3.166496753692627e-08
518,18,13.0,1.0,1.0,1.0,-3.166496753692627e-08
519,19,13.0,1.0,1.0,1.0,-3.166496753692627e-08
520,0,0.0,0.0,1.0,1.0,0.35854166746139526
521,1,1.0,0.1428571492433548,1.0,1.0,0.0648033618927002
522,2,2.0,0.2857142984867096,0.0,0.0,2.16300106048584
523,3,3.0,0.4285714328289032,0.0,0.0,1.153641700744629
524,4,4.0,0.5714285969734192,0.0,0.0,1.402274250984192
525,5,5.0,0.7142857313156128,1.0,1.0,0.3738831579685211
526,6,6.0,0.8571428656578064,1.0,1.0,0.002567209303379059
527,7,7.0,1.0,1.0,1.0,0.0
528,8,7.0,1.0,1.0,1.0,0.0
529,9,7.0,1.0,1.0,1.0,0.0
530,10,7.0,1.0,1.0,1.0,0.0
531,11,7.0,1.0,1.0,1.0,0.0
532,12,7.0,1.0,1.0,1.0,0.0
533,13,7.0,1.0,1.0,1.0,0.0
534,14,7.0,1.0,1.0,1.0,0.0
535,15,7.0,1.0,1.0,1.0,0.0
536,16,7.0,1.0,1.0,1.0,0.0
537,17,7.0,1.0,1.0,1.0,0.0
538,18,7.0,1.0,1.0,1.0,0.0
539,19,7.0,1.0,1.0,1.0,0.0
540,0,0.0,0.0,0.0,0.0,3.3546390533447266
541,1,1.0,0.0034602077212184668,0.0,0.0,3.3546390533447266
542,2,2.0,0.0069204154424369335,0.0,0.0,4.30963659286499
543,3,3.0,0.010380622930824757,0.0,0.0,1.5854926109313965
544,4,4.0,0.013840830884873867,0.0,0.0,2.0911312103271484
545,5,5.0,0.017301037907600403,1.0,1.0,0.003646617755293846
546,6,6.0,0.020761245861649513,1.0,1.0,0.003383958712220192
547,7,7.0,0.024221453815698624,1.0,1.0,0.0007877089083194733
548,8,8.0,0.027681661769747734,1.0,1.0,0.0007877089083194733
549,9,9.0,0.031141867861151695,1.0,1.0,0.0007877089083194733
550,10,10.0,0.034602075815200806,1.0,1.0,0.0007877089083194733
551,11,11.0,0.03806228190660477,1.0,1.0,0.0007877089083194733
552,12,12.0,0.041522491723299026,1.0,1.0,0.0007877089083194733
553,13,13.0,0.04498269781470299,1.0,1.0,0.0007877089083194733
554,14,14.0,0.04844290763139725,1.0,1.0,0.0007877089083194733
555,15,15.0,0.05190311372280121,1.0,1.0,0.0007877089083194733
556,16,16.0,0.05536332353949547,1.0,1.0,0.0007877089083194733
557,17,17.0,0.05882352963089943,1.0,1.0,0.0007877089083194733
558,18,18.0,0.06228373572230339,1.0,1.0,0.0007877089083194733
559,19,19.0,0.06574394553899765,1.0,1.0,0.0007877089083194733
560,0,0.0,0.0,0.0,0.0,3.3574635982513428
561,1,1.0,0.006896551698446274,0.0,0.0,3.3574635982513428
562,2,2.0,0.013793103396892548,0.0,0.0,3.3574635982513428
563,3,3.0,0.02068965509533882,0.0,0.0,3.9190564155578613
564,4,4.0,0.027586206793785095,0.0,0.0,3.9190564155578613
565,5,5.0,0.03448275849223137,0.0,0.0,2.4417529106140137
566,6,6.0,0.04137931019067764,1.0,1.0,0.003420403227210045
567,7,7.0,0.04827586188912392,1.0,1.0,0.003420403227210045
568,8,8.0,0.05517241358757019,1.0,1.0,0.003420403227210045
569,9,9.0,0.062068965286016464,1.0,1.0,0.003420403227210045
570,10,10.0,0.06896551698446274,1.0,1.0,0.003420403227210045
571,11,11.0,0.07586207240819931,1.0,1.0,0.003420403227210045
572,12,12.0,0.08275862038135529,1.0,1.0,0.003420403227210045
573,13,13.0,0.08965517580509186,1.0,1.0,0.003420403227210045
574,14,14.0,0.09655172377824783,1.0,1.0,0.003420403227210045
575,15,15.0,0.1034482792019844,1.0,1.0,0.003420403227210045
576,16,16.0,0.11034482717514038,1.0,1.0,0.003420403227210045
577,17,17.0,0.11724138259887695,1.0,1.0,0.003420403227210045
578,18,18.0,0.12413793057203293,1.0,1.0,0.003420403227210045
579,19,19.0,0.1310344785451889,1.0,1.0,0.003420403227210045
580,0,0.0,0.0,1.0,1.0,0.35854166746139526
581,1,1.0,0.1428571492433548,1.0,1.0,0.0648033618927002
582,2,2.0,0.2857142984867096,0.0,0.0,0.9634532332420349
583,3,3.0,0.4285714328289032,0.0,0.0,1.153641700744629
584,4,4.0,0.5714285969734192,1.0,1.0,0.05809452384710312
585,5,5.0,0.7142857313156128,0.0,0.0,0.7931300401687622
586,6,6.0,0.8571428656578064,1.0,1.0,0.002567209303379059
587,7,7.0,1.0,1.0,1.0,0.0
588,8,7.0,1.0,1.0,1.0,0.0
589,9,7.0,1.0,1.0,1.0,0.0
590,10,7.0,1.0,1.0,1.0,0.0
591,11,7.0,1.0,1.0,1.0,0.0
592,12,7.0,1.0,1.0,1.0,0.0
593,13,7.0,1.0,1.0,1.0,0.0
594,14,7.0,1.0,1.0,1.0,0.0
595,15,7.0,1.0,1.0,1.0,0.0
596,16,7.0,1.0,1.0,1.0,0.0
597,17,7.0,1.0,1.0,1.0,0.0
598,18,7.0,1.0,1.0,1.0,0.0
599,19,7.0,1.0,1.0,1.0,0.0
600,0,0.0,0.0,1.0,1.0,0.3742108643054962
601,1,1.0,0.125,1.0,1.0,0.3742108643054962
602,2,2.0,0.25,0.0,0.0,2.210814952850342
603,3,3.0,0.375,0.0,0.0,1.8444445133209229
604,4,4.0,0.5,0.0,0.0,0.5457738041877747
605,5,5.0,0.625,0.0,0.0,1.3066749572753906
606,6,6.0,0.75,1.0,1.0,0.40468934178352356
607,7,7.0,0.875,1.0,1.0,0.0828583613038063
608,8,8.0,1.0,1.0,1.0,2.9802322387695312e-08
609,9,8.0,1.0,1.0,1.0,2.9802322387695312e-08
610,10,8.0,1.0,1.0,1.0,2.9802322387695312e-08
611,11,8.0,1.0,1.0,1.0,2.9802322387695312e-08
612,12,8.0,1.0,1.0,1.0,2.9802322387695312e-08
613,13,8.0,1.0,1.0,1.0,2.9802322387695312e-08
614,14,8.0,1.0,1.0,1.0,2.9802322387695312e-08
615,15,8.0,1.0,1.0,1.0,2.9802322387695312e-08
616,16,8.0,1.0,1.0,1.0,2.9802322387695312e-08
617,17,8.0,1.0,1.0,1.0,2.9802322387695312e-08
618,18,8.0,1.0,1.0,1.0,2.9802322387695312e-08
619,19,8.0,1.0,1.0,1.0,2.9802322387695312e-08
620,0,0.0,0.0,1.0,1.0,0.3660513162612915
621,1,1.0,0.07692307978868484,1.0,1.0,0.06392628699541092
622,2,2.0,0.1538461595773697,0.0,0.0,2.216916561126709
623,3,3.0,0.23076923191547394,0.0,0.0,1.2401105165481567
624,4,4.0,0.3076923191547394,0.0,0.0,1.2401105165481567
625,5,5.0,0.38461539149284363,0.0,0.0,1.2401105165481567
626,6,6.0,0.4615384638309479,0.0,0.0,0.5802816152572632
627,7,7.0,0.5384615659713745,1.0,1.0,0.04145418107509613
628,8,8.0,0.6153846383094788,1.0,1.0,0.014761224389076233
629,9,9.0,0.692307710647583,1.0,1.0,0.014761224389076233
630,10,10.0,0.7692307829856873,1.0,1.0,0.014761224389076233
631,11,11.0,0.8461538553237915,1.0,1.0,7.714703679084778e-05
632,12,12.0,0.9230769276618958,1.0,1.0,1.33514404296875e-05
633,13,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
634,14,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
635,15,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
636,16,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
637,17,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
638,18,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
639,19,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
640,0,0.0,0.0,0.0,0.0,2.606740713119507
641,1,1.0,0.03703703731298447,0.0,0.0,2.606740713119507
642,2,2.0,0.07407407462596893,0.0,0.0,3.6273086071014404
643,3,3.0,0.1111111119389534,0.0,0.0,3.244438409805298
644,4,4.0,0.14814814925193787,1.0,1.0,0.22061803936958313
645,5,5.0,0.18518517911434174,0.0,0.0,1.7458851337432861
646,6,6.0,0.2222222238779068,1.0,1.0,0.08748757094144821
647,7,7.0,0.25925925374031067,1.0,1.0,0.08748757094144821
648,8,8.0,0.29629629850387573,1.0,1.0,0.08748757094144821
649,9,9.0,0.3333333432674408,1.0,1.0,0.08748757094144821
650,10,10.0,0.37037035822868347,1.0,1.0,0.08748757094144821
651,11,11.0,0.40740740299224854,1.0,1.0,0.07306001335382462
652,12,12.0,0.4444444477558136,1.0,1.0,0.07306001335382462
653,13,13.0,0.48148149251937866,1.0,1.0,0.06983877718448639
654,14,14.0,0.5185185074806213,1.0,1.0,0.06780977547168732
655,15,15.0,0.5555555820465088,1.0,1.0,0.06642570346593857
656,16,16.0,0.5925925970077515,1.0,1.0,0.4562153220176697
657,17,17.0,0.6296296119689941,1.0,1.0,0.16471539437770844
658,18,18.0,0.6666666865348816,1.0,1.0,0.03195325285196304
659,19,19.0,0.7037037014961243,1.0,1.0,0.0287935733795166
660,0,0.0,0.0,1.0,0.0,2.004392147064209
661,1,1.0,0.0027322403620928526,1.0,0.0,2.004392147064209
662,2,2.0,0.005464480724185705,1.0,0.0,2.004392147064209
663,3,3.0,0.008196720853447914,1.0,0.0,2.004392147064209
664,4,4.0,0.01092896144837141,1.0,0.0,2.004392147064209
665,5,5.0,0.013661202043294907,1.0,0.0,2.004392147064209
666,6,6.0,0.016393441706895828,1.0,0.0,2.004392147064209
667,7,7.0,0.0191256832331419,1.0,0.0,2.004392147064209
668,8,8.0,0.02185792289674282,1.0,0.0,2.004392147064209
669,9,9.0,0.02459016442298889,1.0,0.0,2.004392147064209
670,10,10.0,0.027322404086589813,1.0,0.0,2.004392147064209
671,11,11.0,0.030054645612835884,1.0,0.0,2.004392147064209
672,12,12.0,0.032786883413791656,1.0,0.0,2.004392147064209
673,13,13.0,0.03551912680268288,1.0,0.0,2.004392147064209
674,14,14.0,0.0382513664662838,1.0,0.0,2.004392147064209
675,15,15.0,0.04098360612988472,1.0,0.0,2.004392147064209
676,16,16.0,0.04371584579348564,1.0,0.0,2.004392147064209
677,17,17.0,0.04644808918237686,1.0,0.0,2.004392147064209
678,18,18.0,0.04918032884597778,1.0,0.0,2.004392147064209
679,19,19.0,0.051912568509578705,1.0,0.0,2.004392147064209
