,graph_idx,dim,info
156,562,12,0.027725113555788994
157,562,13,0.01842535473406315
158,562,14,0.01745833456516266
159,562,15,0.017315134406089783
160,565,0,0.48259004950523376
161,565,1,0.26074016094207764
162,565,2,0.11507901549339294
163,565,3,0.007110163103789091
164,565,4,0.009375440888106823
165,565,5,0.01320255734026432
166,565,6,0.008793123066425323
167,565,7,0.007272967137396336
168,565,8,0.009733904153108597
169,565,9,0.016927186399698257
170,565,10,0.007653741631656885
171,565,11,0.011948183178901672
172,565,12,0.01393419411033392
173,565,13,0.011385725811123848
174,565,14,0.010311072692275047
175,565,15,0.013942530378699303
176,574,0,0.24456292390823364
177,574,1,0.4225989282131195
178,574,2,0.16361473500728607
179,574,3,0.01705322042107582
180,574,4,0.008104536682367325
181,574,5,0.013539186678826809
182,574,6,0.015444530174136162
183,574,7,0.012223448604345322
184,574,8,0.015066886320710182
185,574,9,0.017620611935853958
186,574,10,0.013111096806824207
187,574,11,0.007600086275488138
188,574,12,0.015140008181333542
189,574,13,0.011936512775719166
190,574,14,0.012946803122758865
191,574,15,0.009436472319066525
192,581,0,0.35189372301101685
193,581,1,0.3774307370185852
194,581,2,0.1177152618765831
195,581,3,0.00883884821087122
196,581,4,0.009362303651869297
197,581,5,0.013613910414278507
198,581,6,0.014175870455801487
199,581,7,0.010258831083774567
200,581,8,0.01394676510244608
201,581,9,0.012519295327365398
202,581,10,0.01521315611898899
203,581,11,0.01380793284624815
204,581,12,0.013202119618654251
205,581,13,0.008496580645442009
206,581,14,0.009527448564767838
207,581,15,0.009997210465371609
208,589,0,0.29898303747177124
209,589,1,0.4182243049144745
210,589,2,0.10946343094110489
211,589,3,0.009455283172428608
212,589,4,0.0099930539727211
213,589,5,0.014625471085309982
214,589,6,0.013417827896773815
215,589,7,0.017050664871931076
216,589,8,0.01689874567091465
217,589,9,0.011653699912130833
218,589,10,0.008549826219677925
219,589,11,0.01550175528973341
220,589,12,0.009592890739440918
221,589,13,0.01681673154234886
222,589,14,0.016689583659172058
223,589,15,0.013083716854453087
224,594,0,0.5491634607315063
225,594,1,0.22256021201610565
226,594,2,0.0783049464225769
227,594,3,0.011671783402562141
228,594,4,0.01811378262937069
229,594,5,0.014908739365637302
230,594,6,0.008137473836541176
231,594,7,0.01391637697815895
232,594,8,0.008274753578007221
233,594,9,0.013020262122154236
234,594,10,0.010305069386959076
235,594,11,0.013688422739505768
236,594,12,0.011883527971804142
237,594,13,0.006530647166073322
238,594,14,0.008706347085535526
239,594,15,0.010814167559146881
240,606,0,0.38240301609039307
241,606,1,0.3512335419654846
242,606,2,0.11473678052425385
243,606,3,0.009764302521944046
244,606,4,0.011718854308128357
245,606,5,0.014903631992638111
246,606,6,0.013706287369132042
247,606,7,0.010337140411138535
248,606,8,0.01296152826398611
249,606,9,0.008761662058532238
250,606,10,0.0095475222915411
251,606,11,0.01184544712305069
252,606,12,0.01395970769226551
253,606,13,0.012100511230528355
254,606,14,0.013005213811993599
255,606,15,0.009014846757054329
256,610,0,0.4662364721298218
257,610,1,0.3072492778301239
258,610,2,0.10489072650671005
259,610,3,0.011586839333176613
260,610,4,0.006781844887882471
261,610,5,0.004627389833331108
262,610,6,0.011264492757618427
263,610,7,0.008654789999127388
264,610,8,0.008999609388411045
265,610,9,0.0058418684639036655
266,610,10,0.012079541571438313
267,610,11,0.011586598120629787
268,610,12,0.011222689412534237
269,610,13,0.01058234553784132
270,610,14,0.00737458560615778
271,610,15,0.011020920239388943
272,611,0,0.34862419962882996
273,611,1,0.3488241136074066
274,611,2,0.09806473553180695
275,611,3,0.012706723064184189
276,611,4,0.013507130555808544
277,611,5,0.013355595991015434
278,611,6,0.016817564144730568
279,611,7,0.021290233358740807
280,611,8,0.012062067165970802
281,611,9,0.014442486688494682
282,611,10,0.013071362860500813
283,611,11,0.015925223007798195
284,611,12,0.015284784138202667
285,611,13,0.018353154882788658
286,611,14,0.023393729701638222
287,611,15,0.014276894740760326
288,617,0,0.3431861400604248
289,617,1,0.2813590466976166
290,617,2,0.11949234455823898
291,617,3,0.01999826170504093
292,617,4,0.011949640698730946
293,617,5,0.023966392502188683
294,617,6,0.01613079570233822
295,617,7,0.021329784765839577
296,617,8,0.011254645884037018
297,617,9,0.017735334113240242
298,617,10,0.025046760216355324
299,617,11,0.03515545278787613
300,617,12,0.0279721450060606
301,617,13,0.019036859273910522
302,617,14,0.01262582466006279
303,617,15,0.013760593719780445
304,623,0,0.4007332921028137
305,623,1,0.30871838331222534
306,623,2,0.10336628556251526
307,623,3,0.014013523235917091
308,623,4,0.01341257058084011
309,623,5,0.016615474596619606
310,623,6,0.01720990613102913
311,623,7,0.015079987235367298
312,623,8,0.009888121858239174
313,623,9,0.015795812010765076
314,623,10,0.011312749236822128
315,623,11,0.011196873150765896
316,623,12,0.012971638701856136
317,623,13,0.022491563111543655
318,623,14,0.009589651599526405
319,623,15,0.01760418713092804
320,626,0,0.3377290964126587
321,626,1,0.4034520387649536
322,626,2,0.09926597028970718
323,626,3,0.012348257005214691
324,626,4,0.01451081968843937
325,626,5,0.014215704053640366
326,626,6,0.007693212479352951
327,626,7,0.013161219656467438
328,626,8,0.0068183038383722305
329,626,9,0.015857288613915443
330,626,10,0.0104950787499547
331,626,11,0.02083633467555046
332,626,12,0.0124672781676054
333,626,13,0.012245244346559048
334,626,14,0.009728402830660343
335,626,15,0.009175755083560944
336,631,0,0.42337700724601746
337,631,1,0.32811322808265686
338,631,2,0.08505639433860779
339,631,3,0.014296993613243103
340,631,4,0.010933187790215015
341,631,5,0.014311518520116806
342,631,6,0.011401515454053879
343,631,7,0.014019370079040527
344,631,8,0.010100084356963634
345,631,9,0.012278897687792778
346,631,10,0.014540411531925201
347,631,11,0.010286807082593441
348,631,12,0.011591048911213875
349,631,13,0.01563754864037037
350,631,14,0.012317084707319736
351,631,15,0.011738879606127739
352,633,0,0.4649042785167694
353,633,1,0.23250743746757507
354,633,2,0.12193617224693298
355,633,3,0.013438636437058449
356,633,4,0.010839972645044327
357,633,5,0.01653422601521015
358,633,6,0.015751726925373077
359,633,7,0.011827435344457626
360,633,8,0.01780775375664234
361,633,9,0.008509677834808826
362,633,10,0.01618623174726963
363,633,11,0.011252849362790585
364,633,12,0.010585365816950798
365,633,13,0.016443295404314995
366,633,14,0.016883205622434616
367,633,15,0.014591741375625134
368,636,0,0.37579697370529175
369,636,1,0.304991215467453
370,636,2,0.11786690354347229
371,636,3,0.009727010503411293
372,636,4,0.016346599906682968
373,636,5,0.014499547891318798
374,636,6,0.011338862590491772
375,636,7,0.016789838671684265
376,636,8,0.02080562524497509
377,636,9,0.02004333771765232
378,636,10,0.014665400609374046
379,636,11,0.015611734241247177
380,636,12,0.015433224849402905
381,636,13,0.012225078418850899
382,636,14,0.02110067941248417
383,636,15,0.012757967226207256
384,639,0,0.34251728653907776
385,639,1,0.31193089485168457
386,639,2,0.1311485767364502
387,639,3,0.012941423803567886
388,639,4,0.013855603523552418
389,639,5,0.020822379738092422
390,639,6,0.016643954440951347
391,639,7,0.015647724270820618
392,639,8,0.016588570550084114
393,639,9,0.021523568779230118
394,639,10,0.014872346073389053
395,639,11,0.023262014612555504
396,639,12,0.014782090671360493
397,639,13,0.018384793773293495
398,639,14,0.011480240151286125
399,639,15,0.013598511926829815
400,644,0,0.3522792160511017
401,644,1,0.35901862382888794
402,644,2,0.11770842224359512
403,644,3,0.010445103980600834
404,644,4,0.01470970455557108
405,644,5,0.0124273169785738
406,644,6,0.007306007668375969
407,644,7,0.01747639663517475
408,644,8,0.016898546367883682
409,644,9,0.010466418229043484
410,644,10,0.01606137491762638
411,644,11,0.011533308774232864
412,644,12,0.01752198487520218
413,644,13,0.016400624066591263
414,644,14,0.013196993619203568
415,644,15,0.006549948360770941
416,647,0,0.476142942905426
417,647,1,0.23152342438697815
418,647,2,0.11033084988594055
419,647,3,0.014601691626012325
420,647,4,0.02228357456624508
421,647,5,0.013299585320055485
422,647,6,0.007637010421603918
423,647,7,0.01286284253001213
424,647,8,0.016046928241848946
425,647,9,0.01301989983767271
426,647,10,0.013118157163262367
427,647,11,0.022747009992599487
428,647,12,0.009785137139260769
429,647,13,0.009390946477651596
430,647,14,0.013540973886847496
431,647,15,0.013669018633663654
432,650,0,0.3955293893814087
433,650,1,0.36600008606910706
434,650,2,0.1093822717666626
435,650,3,0.006286838557571173
436,650,4,0.015161694027483463
437,650,5,0.010565225034952164
438,650,6,0.010642260313034058
439,650,7,0.01222522184252739
440,650,8,0.01248504500836134
441,650,9,0.007554478012025356
442,650,10,0.011365126818418503
443,650,11,0.008370118215680122
444,650,12,0.008419819176197052
445,650,13,0.006140498444437981
446,650,14,0.011214368976652622
447,650,15,0.008657553233206272
448,660,0,0.5022985935211182
449,660,1,0.2049778401851654
450,660,2,0.1375250220298767
451,660,3,0.014726893976330757
452,660,4,0.012506888248026371
453,660,5,0.012660001404583454
454,660,6,0.00816174317151308
455,660,7,0.009870216250419617
456,660,8,0.013835893012583256
457,660,9,0.01090798806399107
458,660,10,0.019814826548099518
459,660,11,0.010858391411602497
460,660,12,0.007906554266810417
461,660,13,0.011347432620823383
462,660,14,0.012724880129098892
463,660,15,0.009876848198473454
464,667,0,0.3837450444698334
465,667,1,0.2915038466453552
466,667,2,0.1310553401708603
467,667,3,0.011479290202260017
468,667,4,0.01303523313254118
469,667,5,0.01393752358853817
470,667,6,0.01418523769825697
471,667,7,0.010432153940200806
472,667,8,0.01614757999777794
473,667,9,0.02101884037256241
474,667,10,0.014505837112665176
475,667,11,0.020328745245933533
476,667,12,0.01789957284927368
477,667,13,0.006548061966896057
478,667,14,0.014329622499644756
479,667,15,0.01984807848930359
480,682,0,0.4812036454677582
481,682,1,0.16345718502998352
482,682,2,0.07939191162586212
483,682,3,0.025236105546355247
484,682,4,0.025644291192293167
485,682,5,0.022595549002289772
486,682,6,0.019136816263198853
487,682,7,0.023506740108132362
488,682,8,0.021682551130652428
489,682,9,0.019761735573410988
490,682,10,0.024976925924420357
491,682,11,0.019929705187678337
492,682,12,0.015604032203555107
493,682,13,0.016963142901659012
494,682,14,0.02232462912797928
495,682,15,0.018585044890642166
496,693,0,0.4805387854576111
497,693,1,0.2587132453918457
498,693,2,0.07674776017665863
499,693,3,0.01537962444126606
500,693,4,0.010233372449874878
501,693,5,0.019772354513406754
502,693,6,0.012268670834600925
503,693,7,0.01202425453811884
504,693,8,0.015924211591482162
505,693,9,0.010991962626576424
506,693,10,0.01802314817905426
507,693,11,0.01128199603408575
508,693,12,0.016178200021386147
509,693,13,0.012672464363276958
510,693,14,0.01536836102604866
511,693,15,0.013881591148674488
512,696,0,0.33496060967445374
513,696,1,0.36412838101387024
514,696,2,0.09685084223747253
515,696,3,0.01388283260166645
516,696,4,0.023363325744867325
517,696,5,0.015325863845646381
518,696,6,0.013313805684447289
519,696,7,0.02096935175359249
520,696,8,0.012388098984956741
521,696,9,0.016071844846010208
522,696,10,0.017571503296494484
523,696,11,0.016936618834733963
524,696,12,0.013276567682623863
525,696,13,0.013537846505641937
526,696,14,0.014304139651358128
527,696,15,0.013118385337293148
528,697,0,0.48186153173446655
529,697,1,0.23529165983200073
530,697,2,0.0991336777806282
531,697,3,0.016870174556970596
532,697,4,0.015885693952441216
533,697,5,0.015435907058417797
534,697,6,0.011643092148005962
535,697,7,0.01590557210147381
536,697,8,0.0174301378428936
537,697,9,0.015007131733000278
538,697,10,0.009958942420780659
539,697,11,0.012232018634676933
540,697,12,0.01676454208791256
541,697,13,0.015001736581325531
542,697,14,0.010889185592532158
543,697,15,0.010688995942473412
