,sparsity,alpha_topk,alpha_sparsity,alpha_gt_acc,alpha_pred_acc,alpha_kld
2355,0.75,0.0,0.0,,1.0,-1.4901161193847656e-08
2356,0.8,0.0,0.0,,1.0,-1.4901161193847656e-08
2357,0.8500000000000001,0.0,0.0,,1.0,-1.4901161193847656e-08
2358,0.9,0.0,0.0,,1.0,-1.4901161193847656e-08
2359,0.9500000000000001,0.0,0.0,,1.0,-1.4901161193847656e-08
2360,0.0,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2361,0.05,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2362,0.1,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2363,0.15000000000000002,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2364,0.2,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2365,0.25,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2366,0.30000000000000004,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2367,0.35000000000000003,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2368,0.4,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2369,0.45,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2370,0.5,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2371,0.55,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2372,0.6000000000000001,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2373,0.65,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2374,0.7000000000000001,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2375,0.75,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2376,0.8,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2377,0.8500000000000001,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2378,0.9,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2379,0.9500000000000001,0.0,0.0,0.0,1.0,1.3969838619232178e-08
2380,0.0,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2381,0.05,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2382,0.1,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2383,0.15000000000000002,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2384,0.2,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2385,0.25,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2386,0.30000000000000004,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2387,0.35000000000000003,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2388,0.4,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2389,0.45,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2390,0.5,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2391,0.55,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2392,0.6000000000000001,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2393,0.65,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2394,0.7000000000000001,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2395,0.75,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2396,0.8,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2397,0.8500000000000001,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2398,0.9,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2399,0.9500000000000001,0.0,0.0,0.0,1.0,-3.259629011154175e-08
2400,0.0,0.0,0.0,,1.0,7.450580596923828e-09
2401,0.05,0.0,0.0,,1.0,7.450580596923828e-09
2402,0.1,0.0,0.0,,1.0,7.450580596923828e-09
2403,0.15000000000000002,0.0,0.0,,1.0,7.450580596923828e-09
2404,0.2,0.0,0.0,,1.0,7.450580596923828e-09
2405,0.25,0.0,0.0,,1.0,7.450580596923828e-09
2406,0.30000000000000004,0.0,0.0,,1.0,7.450580596923828e-09
2407,0.35000000000000003,0.0,0.0,,1.0,7.450580596923828e-09
2408,0.4,0.0,0.0,,1.0,7.450580596923828e-09
2409,0.45,0.0,0.0,,1.0,7.450580596923828e-09
2410,0.5,0.0,0.0,,1.0,7.450580596923828e-09
2411,0.55,0.0,0.0,,1.0,7.450580596923828e-09
2412,0.6000000000000001,0.0,0.0,,1.0,7.450580596923828e-09
2413,0.65,0.0,0.0,,1.0,7.450580596923828e-09
2414,0.7000000000000001,0.0,0.0,,1.0,7.450580596923828e-09
2415,0.75,0.0,0.0,,1.0,7.450580596923828e-09
2416,0.8,0.0,0.0,,1.0,7.450580596923828e-09
2417,0.8500000000000001,0.0,0.0,,1.0,7.450580596923828e-09
2418,0.9,0.0,0.0,,1.0,7.450580596923828e-09
2419,0.9500000000000001,0.0,0.0,,1.0,7.450580596923828e-09
2420,0.0,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2421,0.05,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2422,0.1,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2423,0.15000000000000002,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2424,0.2,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2425,0.25,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2426,0.30000000000000004,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2427,0.35000000000000003,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2428,0.4,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2429,0.45,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2430,0.5,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2431,0.55,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2432,0.6000000000000001,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2433,0.65,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2434,0.7000000000000001,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2435,0.75,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2436,0.8,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2437,0.8500000000000001,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2438,0.9,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2439,0.9500000000000001,0.0,0.0,0.0,1.0,-3.725290298461914e-08
2440,0.0,0.0,0.0,0.0,1.0,1.30385160446167e-08
2441,0.05,0.0,0.0,0.0,1.0,1.30385160446167e-08
2442,0.1,0.0,0.0,0.0,1.0,1.30385160446167e-08
2443,0.15000000000000002,0.0,0.0,0.0,1.0,1.30385160446167e-08
2444,0.2,0.0,0.0,0.0,1.0,1.30385160446167e-08
2445,0.25,0.0,0.0,0.0,1.0,1.30385160446167e-08
2446,0.30000000000000004,0.0,0.0,0.0,1.0,1.30385160446167e-08
2447,0.35000000000000003,0.0,0.0,0.0,1.0,1.30385160446167e-08
2448,0.4,0.0,0.0,0.0,1.0,1.30385160446167e-08
2449,0.45,0.0,0.0,0.0,1.0,1.30385160446167e-08
2450,0.5,0.0,0.0,0.0,1.0,1.30385160446167e-08
2451,0.55,0.0,0.0,0.0,1.0,1.30385160446167e-08
2452,0.6000000000000001,0.0,0.0,0.0,1.0,1.30385160446167e-08
2453,0.65,0.0,0.0,0.0,1.0,1.30385160446167e-08
2454,0.7000000000000001,0.0,0.0,0.0,1.0,1.30385160446167e-08
2455,0.75,0.0,0.0,0.0,1.0,1.30385160446167e-08
2456,0.8,0.0,0.0,0.0,1.0,1.30385160446167e-08
2457,0.8500000000000001,0.0,0.0,0.0,1.0,1.30385160446167e-08
2458,0.9,0.0,0.0,0.0,1.0,1.30385160446167e-08
2459,0.9500000000000001,0.0,0.0,0.0,1.0,1.30385160446167e-08
2460,0.0,0.0,0.0,,1.0,-4.470348358154297e-08
2461,0.05,0.0,0.0,,1.0,-4.470348358154297e-08
2462,0.1,0.0,0.0,,1.0,-4.470348358154297e-08
2463,0.15000000000000002,0.0,0.0,,1.0,-4.470348358154297e-08
2464,0.2,0.0,0.0,,1.0,-4.470348358154297e-08
2465,0.25,0.0,0.0,,1.0,-4.470348358154297e-08
2466,0.30000000000000004,0.0,0.0,,1.0,-4.470348358154297e-08
2467,0.35000000000000003,0.0,0.0,,1.0,-4.470348358154297e-08
2468,0.4,0.0,0.0,,1.0,-4.470348358154297e-08
2469,0.45,0.0,0.0,,1.0,-4.470348358154297e-08
2470,0.5,0.0,0.0,,1.0,-4.470348358154297e-08
2471,0.55,0.0,0.0,,1.0,-4.470348358154297e-08
2472,0.6000000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
2473,0.65,0.0,0.0,,1.0,-4.470348358154297e-08
2474,0.7000000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
2475,0.75,0.0,0.0,,1.0,-4.470348358154297e-08
2476,0.8,0.0,0.0,,1.0,-4.470348358154297e-08
2477,0.8500000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
2478,0.9,0.0,0.0,,1.0,-4.470348358154297e-08
2479,0.9500000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
2480,0.0,0.0,0.0,0.0,1.0,4.516914486885071e-08
2481,0.05,0.0,0.0,0.0,1.0,4.516914486885071e-08
2482,0.1,0.0,0.0,0.0,1.0,4.516914486885071e-08
2483,0.15000000000000002,0.0,0.0,0.0,1.0,4.516914486885071e-08
2484,0.2,0.0,0.0,0.0,1.0,4.516914486885071e-08
2485,0.25,0.0,0.0,0.0,1.0,4.516914486885071e-08
2486,0.30000000000000004,0.0,0.0,0.0,1.0,4.516914486885071e-08
2487,0.35000000000000003,0.0,0.0,0.0,1.0,4.516914486885071e-08
2488,0.4,0.0,0.0,0.0,1.0,4.516914486885071e-08
2489,0.45,0.0,0.0,0.0,1.0,4.516914486885071e-08
2490,0.5,0.0,0.0,0.0,1.0,4.516914486885071e-08
2491,0.55,0.0,0.0,0.0,1.0,4.516914486885071e-08
2492,0.6000000000000001,0.0,0.0,0.0,1.0,4.516914486885071e-08
2493,0.65,0.0,0.0,0.0,1.0,4.516914486885071e-08
2494,0.7000000000000001,0.0,0.0,0.0,1.0,4.516914486885071e-08
2495,0.75,0.0,0.0,0.0,1.0,4.516914486885071e-08
2496,0.8,0.0,0.0,0.0,1.0,4.516914486885071e-08
2497,0.8500000000000001,0.0,0.0,0.0,1.0,4.516914486885071e-08
2498,0.9,0.0,0.0,0.0,1.0,4.516914486885071e-08
2499,0.9500000000000001,0.0,0.0,0.0,1.0,4.516914486885071e-08
2500,0.0,0.0,0.0,,1.0,0.0
2501,0.05,0.0,0.0,,1.0,0.0
2502,0.1,0.0,0.0,,1.0,0.0
2503,0.15000000000000002,0.0,0.0,,1.0,0.0
2504,0.2,0.0,0.0,,1.0,0.0
2505,0.25,0.0,0.0,,1.0,0.0
2506,0.30000000000000004,0.0,0.0,,1.0,0.0
2507,0.35000000000000003,0.0,0.0,,1.0,0.0
2508,0.4,0.0,0.0,,1.0,0.0
2509,0.45,0.0,0.0,,1.0,0.0
2510,0.5,0.0,0.0,,1.0,0.0
2511,0.55,0.0,0.0,,1.0,0.0
2512,0.6000000000000001,0.0,0.0,,1.0,0.0
2513,0.65,0.0,0.0,,1.0,0.0
2514,0.7000000000000001,0.0,0.0,,1.0,0.0
2515,0.75,0.0,0.0,,1.0,0.0
2516,0.8,0.0,0.0,,1.0,0.0
2517,0.8500000000000001,0.0,0.0,,1.0,0.0
2518,0.9,0.0,0.0,,1.0,0.0
2519,0.9500000000000001,0.0,0.0,,1.0,0.0
2520,0.0,0.0,0.0,,1.0,-4.470348358154297e-08
2521,0.05,0.0,0.0,,1.0,-4.470348358154297e-08
2522,0.1,0.0,0.0,,1.0,-4.470348358154297e-08
2523,0.15000000000000002,0.0,0.0,,1.0,-4.470348358154297e-08
2524,0.2,0.0,0.0,,1.0,-4.470348358154297e-08
2525,0.25,0.0,0.0,,1.0,-4.470348358154297e-08
2526,0.30000000000000004,0.0,0.0,,1.0,-4.470348358154297e-08
2527,0.35000000000000003,0.0,0.0,,1.0,-4.470348358154297e-08
2528,0.4,0.0,0.0,,1.0,-4.470348358154297e-08
2529,0.45,0.0,0.0,,1.0,-4.470348358154297e-08
2530,0.5,0.0,0.0,,1.0,-4.470348358154297e-08
2531,0.55,0.0,0.0,,1.0,-4.470348358154297e-08
2532,0.6000000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
2533,0.65,0.0,0.0,,1.0,-4.470348358154297e-08
2534,0.7000000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
2535,0.75,0.0,0.0,,1.0,-4.470348358154297e-08
2536,0.8,0.0,0.0,,1.0,-4.470348358154297e-08
2537,0.8500000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
2538,0.9,0.0,0.0,,1.0,-4.470348358154297e-08
2539,0.9500000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
2540,0.0,0.0,0.0,,1.0,-2.9802322387695312e-08
2541,0.05,0.0,0.0,,1.0,-2.9802322387695312e-08
2542,0.1,0.0,0.0,,1.0,-2.9802322387695312e-08
2543,0.15000000000000002,0.0,0.0,,1.0,-2.9802322387695312e-08
2544,0.2,0.0,0.0,,1.0,-2.9802322387695312e-08
2545,0.25,0.0,0.0,,1.0,-2.9802322387695312e-08
2546,0.30000000000000004,0.0,0.0,,1.0,-2.9802322387695312e-08
2547,0.35000000000000003,0.0,0.0,,1.0,-2.9802322387695312e-08
2548,0.4,0.0,0.0,,1.0,-2.9802322387695312e-08
2549,0.45,0.0,0.0,,1.0,-2.9802322387695312e-08
2550,0.5,0.0,0.0,,1.0,-2.9802322387695312e-08
2551,0.55,0.0,0.0,,1.0,-2.9802322387695312e-08
2552,0.6000000000000001,0.0,0.0,,1.0,-2.9802322387695312e-08
2553,0.65,0.0,0.0,,1.0,-2.9802322387695312e-08
2554,0.7000000000000001,0.0,0.0,,1.0,-2.9802322387695312e-08
2555,0.75,0.0,0.0,,1.0,-2.9802322387695312e-08
2556,0.8,0.0,0.0,,1.0,-2.9802322387695312e-08
2557,0.8500000000000001,0.0,0.0,,1.0,-2.9802322387695312e-08
2558,0.9,0.0,0.0,,1.0,-2.9802322387695312e-08
2559,0.9500000000000001,0.0,0.0,,1.0,-2.9802322387695312e-08
2560,0.0,0.0,0.0,,1.0,1.1920928955078125e-07
2561,0.05,0.0,0.0,,1.0,1.1920928955078125e-07
2562,0.1,0.0,0.0,,1.0,1.1920928955078125e-07
2563,0.15000000000000002,0.0,0.0,,1.0,1.1920928955078125e-07
2564,0.2,0.0,0.0,,1.0,1.1920928955078125e-07
2565,0.25,0.0,0.0,,1.0,1.1920928955078125e-07
2566,0.30000000000000004,0.0,0.0,,1.0,1.1920928955078125e-07
2567,0.35000000000000003,0.0,0.0,,1.0,1.1920928955078125e-07
2568,0.4,0.0,0.0,,1.0,1.1920928955078125e-07
2569,0.45,0.0,0.0,,1.0,1.1920928955078125e-07
2570,0.5,0.0,0.0,,1.0,1.1920928955078125e-07
2571,0.55,0.0,0.0,,1.0,1.1920928955078125e-07
2572,0.6000000000000001,0.0,0.0,,1.0,1.1920928955078125e-07
2573,0.65,0.0,0.0,,1.0,1.1920928955078125e-07
2574,0.7000000000000001,0.0,0.0,,1.0,1.1920928955078125e-07
2575,0.75,0.0,0.0,,1.0,1.1920928955078125e-07
2576,0.8,0.0,0.0,,1.0,1.1920928955078125e-07
2577,0.8500000000000001,0.0,0.0,,1.0,1.1920928955078125e-07
2578,0.9,0.0,0.0,,1.0,1.1920928955078125e-07
2579,0.9500000000000001,0.0,0.0,,1.0,1.1920928955078125e-07
2580,0.0,0.0,0.0,,1.0,1.4901161193847656e-08
2581,0.05,0.0,0.0,,1.0,1.4901161193847656e-08
2582,0.1,0.0,0.0,,1.0,1.4901161193847656e-08
2583,0.15000000000000002,0.0,0.0,,1.0,1.4901161193847656e-08
2584,0.2,0.0,0.0,,1.0,1.4901161193847656e-08
2585,0.25,0.0,0.0,,1.0,1.4901161193847656e-08
2586,0.30000000000000004,0.0,0.0,,1.0,1.4901161193847656e-08
2587,0.35000000000000003,0.0,0.0,,1.0,1.4901161193847656e-08
2588,0.4,0.0,0.0,,1.0,1.4901161193847656e-08
2589,0.45,0.0,0.0,,1.0,1.4901161193847656e-08
2590,0.5,0.0,0.0,,1.0,1.4901161193847656e-08
2591,0.55,0.0,0.0,,1.0,1.4901161193847656e-08
2592,0.6000000000000001,0.0,0.0,,1.0,1.4901161193847656e-08
2593,0.65,0.0,0.0,,1.0,1.4901161193847656e-08
2594,0.7000000000000001,0.0,0.0,,1.0,1.4901161193847656e-08
2595,0.75,0.0,0.0,,1.0,1.4901161193847656e-08
2596,0.8,0.0,0.0,,1.0,1.4901161193847656e-08
2597,0.8500000000000001,0.0,0.0,,1.0,1.4901161193847656e-08
2598,0.9,0.0,0.0,,1.0,1.4901161193847656e-08
2599,0.9500000000000001,0.0,0.0,,1.0,1.4901161193847656e-08
2600,0.0,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2601,0.05,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2602,0.1,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2603,0.15000000000000002,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2604,0.2,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2605,0.25,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2606,0.30000000000000004,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2607,0.35000000000000003,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2608,0.4,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2609,0.45,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2610,0.5,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2611,0.55,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2612,0.6000000000000001,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2613,0.65,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2614,0.7000000000000001,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2615,0.75,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2616,0.8,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2617,0.8500000000000001,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2618,0.9,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2619,0.9500000000000001,0.0,0.0,0.0,1.0,-5.25033101439476e-08
2620,0.0,0.0,0.0,0.0,1.0,1.043081283569336e-07
2621,0.05,0.0,0.0,0.0,1.0,1.043081283569336e-07
2622,0.1,0.0,0.0,0.0,1.0,1.043081283569336e-07
2623,0.15000000000000002,0.0,0.0,0.0,1.0,1.043081283569336e-07
2624,0.2,0.0,0.0,0.0,1.0,1.043081283569336e-07
2625,0.25,0.0,0.0,0.0,1.0,1.043081283569336e-07
2626,0.30000000000000004,0.0,0.0,0.0,1.0,1.043081283569336e-07
2627,0.35000000000000003,0.0,0.0,0.0,1.0,1.043081283569336e-07
2628,0.4,0.0,0.0,0.0,1.0,1.043081283569336e-07
2629,0.45,0.0,0.0,0.0,1.0,1.043081283569336e-07
2630,0.5,0.0,0.0,0.0,1.0,1.043081283569336e-07
2631,0.55,0.0,0.0,0.0,1.0,1.043081283569336e-07
2632,0.6000000000000001,0.0,0.0,0.0,1.0,1.043081283569336e-07
2633,0.65,0.0,0.0,0.0,1.0,1.043081283569336e-07
2634,0.7000000000000001,0.0,0.0,0.0,1.0,1.043081283569336e-07
2635,0.75,0.0,0.0,0.0,1.0,1.043081283569336e-07
2636,0.8,0.0,0.0,0.0,1.0,1.043081283569336e-07
2637,0.8500000000000001,0.0,0.0,0.0,1.0,1.043081283569336e-07
2638,0.9,0.0,0.0,0.0,1.0,1.043081283569336e-07
2639,0.9500000000000001,0.0,0.0,0.0,1.0,1.043081283569336e-07
2640,0.0,0.0,0.0,0.0,1.0,5.681067705154419e-08
2641,0.05,0.0,0.0,0.0,1.0,5.681067705154419e-08
2642,0.1,0.0,0.0,0.0,1.0,5.681067705154419e-08
2643,0.15000000000000002,0.0,0.0,0.0,1.0,5.681067705154419e-08
2644,0.2,0.0,0.0,0.0,1.0,5.681067705154419e-08
2645,0.25,0.0,0.0,0.0,1.0,5.681067705154419e-08
2646,0.30000000000000004,0.0,0.0,0.0,1.0,5.681067705154419e-08
2647,0.35000000000000003,0.0,0.0,0.0,1.0,5.681067705154419e-08
2648,0.4,0.0,0.0,0.0,1.0,5.681067705154419e-08
2649,0.45,0.0,0.0,0.0,1.0,5.681067705154419e-08
2650,0.5,0.0,0.0,0.0,1.0,5.681067705154419e-08
2651,0.55,0.0,0.0,0.0,1.0,5.681067705154419e-08
2652,0.6000000000000001,0.0,0.0,0.0,1.0,5.681067705154419e-08
2653,0.65,0.0,0.0,0.0,1.0,5.681067705154419e-08
2654,0.7000000000000001,0.0,0.0,0.0,1.0,5.681067705154419e-08
2655,0.75,0.0,0.0,0.0,1.0,5.681067705154419e-08
2656,0.8,0.0,0.0,0.0,1.0,5.681067705154419e-08
2657,0.8500000000000001,0.0,0.0,0.0,1.0,5.681067705154419e-08
2658,0.9,0.0,0.0,0.0,1.0,5.681067705154419e-08
2659,0.9500000000000001,0.0,0.0,0.0,1.0,5.681067705154419e-08
2660,0.0,0.0,0.0,,1.0,3.725290298461914e-08
2661,0.05,0.0,0.0,,1.0,3.725290298461914e-08
2662,0.1,0.0,0.0,,1.0,3.725290298461914e-08
2663,0.15000000000000002,0.0,0.0,,1.0,3.725290298461914e-08
2664,0.2,0.0,0.0,,1.0,3.725290298461914e-08
2665,0.25,0.0,0.0,,1.0,3.725290298461914e-08
2666,0.30000000000000004,0.0,0.0,,1.0,3.725290298461914e-08
2667,0.35000000000000003,0.0,0.0,,1.0,3.725290298461914e-08
2668,0.4,0.0,0.0,,1.0,3.725290298461914e-08
2669,0.45,0.0,0.0,,1.0,3.725290298461914e-08
2670,0.5,0.0,0.0,,1.0,3.725290298461914e-08
2671,0.55,0.0,0.0,,1.0,3.725290298461914e-08
2672,0.6000000000000001,0.0,0.0,,1.0,3.725290298461914e-08
2673,0.65,0.0,0.0,,1.0,3.725290298461914e-08
2674,0.7000000000000001,0.0,0.0,,1.0,3.725290298461914e-08
2675,0.75,0.0,0.0,,1.0,3.725290298461914e-08
2676,0.8,0.0,0.0,,1.0,3.725290298461914e-08
2677,0.8500000000000001,0.0,0.0,,1.0,3.725290298461914e-08
2678,0.9,0.0,0.0,,1.0,3.725290298461914e-08
2679,0.9500000000000001,0.0,0.0,,1.0,3.725290298461914e-08
2680,0.0,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2681,0.05,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2682,0.1,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2683,0.15000000000000002,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2684,0.2,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2685,0.25,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2686,0.30000000000000004,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2687,0.35000000000000003,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2688,0.4,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2689,0.45,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2690,0.5,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2691,0.55,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2692,0.6000000000000001,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2693,0.65,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2694,0.7000000000000001,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2695,0.75,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2696,0.8,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2697,0.8500000000000001,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2698,0.9,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2699,0.9500000000000001,0.0,0.0,0.0,1.0,-3.725290298461914e-09
2700,0.0,0.0,0.0,,1.0,7.450580596923828e-08
2701,0.05,0.0,0.0,,1.0,7.450580596923828e-08
2702,0.1,0.0,0.0,,1.0,7.450580596923828e-08
2703,0.15000000000000002,0.0,0.0,,1.0,7.450580596923828e-08
2704,0.2,0.0,0.0,,1.0,7.450580596923828e-08
2705,0.25,0.0,0.0,,1.0,7.450580596923828e-08
2706,0.30000000000000004,0.0,0.0,,1.0,7.450580596923828e-08
2707,0.35000000000000003,0.0,0.0,,1.0,7.450580596923828e-08
2708,0.4,0.0,0.0,,1.0,7.450580596923828e-08
2709,0.45,0.0,0.0,,1.0,7.450580596923828e-08
2710,0.5,0.0,0.0,,1.0,7.450580596923828e-08
2711,0.55,0.0,0.0,,1.0,7.450580596923828e-08
2712,0.6000000000000001,0.0,0.0,,1.0,7.450580596923828e-08
2713,0.65,0.0,0.0,,1.0,7.450580596923828e-08
2714,0.7000000000000001,0.0,0.0,,1.0,7.450580596923828e-08
2715,0.75,0.0,0.0,,1.0,7.450580596923828e-08
2716,0.8,0.0,0.0,,1.0,7.450580596923828e-08
2717,0.8500000000000001,0.0,0.0,,1.0,7.450580596923828e-08
2718,0.9,0.0,0.0,,1.0,7.450580596923828e-08
2719,0.9500000000000001,0.0,0.0,,1.0,7.450580596923828e-08
2720,0.0,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2721,0.05,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2722,0.1,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2723,0.15000000000000002,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2724,0.2,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2725,0.25,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2726,0.30000000000000004,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2727,0.35000000000000003,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2728,0.4,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2729,0.45,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2730,0.5,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2731,0.55,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2732,0.6000000000000001,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2733,0.65,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2734,0.7000000000000001,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2735,0.75,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2736,0.8,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2737,0.8500000000000001,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2738,0.9,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2739,0.9500000000000001,0.0,0.0,0.0,1.0,-6.193295121192932e-08
2740,0.0,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2741,0.05,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2742,0.1,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2743,0.15000000000000002,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2744,0.2,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2745,0.25,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2746,0.30000000000000004,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2747,0.35000000000000003,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2748,0.4,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2749,0.45,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2750,0.5,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2751,0.55,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2752,0.6000000000000001,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2753,0.65,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2754,0.7000000000000001,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
2755,0.75,0.0,0.0,0.0,1.0,-2.9802322387695312e-08
